i,t_v,Resistencia(Ohms)
0,1668616544.5048826,+1.38626690E+02
0,1668616544.9433591,+1.38626900E+02
0,1668616545.3828125,+1.38626790E+02
0,1668616545.8203125,+1.38610360E+02
0,1668616546.2626953,+1.38607760E+02
0,1668616546.7021484,+1.38618260E+02
0,1668616547.1386719,+1.38606820E+02
0,1668616547.5742188,+1.38599120E+02
0,1668616548.0126953,+1.38596110E+02
0,1668616548.4482422,+1.38597670E+02
0,1668616548.8867188,+1.38600060E+02
0,1668616549.3251953,+1.38601100E+02
0,1668616549.7607422,+1.38603390E+02
0,1668616550.196289,+1.38606300E+02
0,1668616550.6308594,+1.38610770E+02
0,1668616551.0664062,+1.38607240E+02
0,1668616551.5029297,+1.38605990E+02
